CID,CreditScore,Country,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churned
724691,712,France,Male,34,1,0,2,1,1,195052.12,0
740442,603,France,Male,51,8,186825.57,1,1,0,93739.71,1
760427,850,France,Male,40,6,124788.18,1,1,0,65612.12,0
677939,584,France,Female,41,3,0,2,1,1,160095.48,0
611599,604,France,Female,71,2,0,2,1,1,49506.82,0
633474,586,France,Male,51,2,138553.57,1,1,1,92406.22,0
671973,467,Spain,Male,39,5,0,2,1,1,7415.96,0
790019,520,France,Male,35,9,105387.89,1,1,1,25059.06,0
737735,683,Spain,Male,40,4,95053.1,1,1,1,116816.54,1
661745,557,France,Male,36,3,0,1,0,1,144078.02,0
797065,613,Spain,Female,32,0,0,2,0,1,126675.62,0
710671,786,France,Male,34,3,137361.96,1,0,0,183682.09,0
656522,593,Spain,Male,32,10,158537.42,1,1,0,166850.57,0
705085,670,Spain,Female,29,9,0,2,1,0,27359.19,0
744873,657,Germany,Female,48,5,143595.87,1,0,0,101314.65,1
781914,718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0
637354,623,France,Female,24,7,148167.83,2,1,1,109470.34,0
717307,496,France,Male,31,5,0,2,1,0,93713.13,0
746695,429,France,Female,39,6,48023.83,1,1,0,74870.99,0
804962,606,France,Male,36,1,155655.46,1,1,1,192387.51,1
665378,499,France,Female,46,6,0,2,1,0,73457.55,0
757865,642,France,Male,62,7,0,2,1,1,61120.75,0
578787,641,France,Female,52,4,0,1,1,0,90964.54,1
794323,673,France,Male,32,8,121240.76,1,1,0,116969.73,0
697546,570,France,Female,36,3,0,2,1,0,92118.75,0
629519,472,France,Female,37,1,0,2,1,1,48357.9,0
624703,550,Germany,Male,35,9,129847.75,2,1,0,197325.4,0
570002,625,Germany,Female,55,8,118772.71,4,0,0,135853.62,1
808566,516,France,Male,46,2,0,2,1,1,169122.54,0
805463,682,Germany,Male,32,2,105163.88,2,1,1,164170.46,0
709136,620,France,Male,28,8,0,2,1,1,199909.32,0
801605,626,France,Female,39,0,0,2,1,1,83295.09,0
567855,623,France,Female,29,1,0,2,0,0,39382.06,0
675141,569,France,Female,35,4,93934.63,1,1,0,184748.23,0
665759,724,France,Female,69,5,117866.92,1,1,1,62280.91,0
761487,678,France,Female,55,5,0,1,0,1,196794.11,1
700394,713,Spain,Female,26,4,122857.46,2,1,0,144682.17,1
631162,631,France,Male,32,10,0,2,0,1,196342.66,0
630641,846,France,Female,37,6,127103.97,1,1,1,41516.44,0
585066,660,France,Female,43,1,0,1,0,1,112026.1,1
722991,567,France,Male,54,9,96402.96,1,0,0,52035.29,1
737404,731,France,Male,31,1,132512.26,1,1,1,185466.85,0
722409,693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0
806420,772,France,Male,34,9,0,2,1,0,170980.86,0
658148,657,France,Male,38,7,0,2,1,0,185827.74,0
810660,774,Germany,Male,34,4,120875.23,2,0,1,113407.26,0
709780,667,France,Female,37,9,71786.9,2,1,1,67734.79,0
727350,516,France,Female,37,8,113143.12,1,0,0,3363.36,0
752312,551,Spain,Male,49,1,150777.72,2,1,1,135757.27,0
616745,542,Spain,Male,35,2,174894.53,1,1,1,22314.55,0
572294,623,France,Male,28,7,0,1,0,0,129526.57,0
674110,701,France,Female,43,2,160416.56,1,0,1,37266.43,0
662501,583,France,Male,48,3,91246.53,1,1,0,60017.46,1
649239,731,Spain,Male,46,10,0,2,1,0,153015.42,0
700424,461,France,Female,35,5,0,1,1,1,54209.02,0
636388,702,Germany,Female,23,7,98775.23,1,1,0,114603.96,0
713975,565,Germany,Female,47,10,139756.12,1,1,0,165849.49,1
592925,711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1
581626,664,France,Male,54,8,0,1,1,1,162719.69,1
641319,518,Spain,Male,50,4,0,1,0,0,107112.25,1
723481,728,Spain,Male,42,8,0,2,0,1,41823.22,0
787825,585,Germany,Male,37,6,152496.82,1,1,1,99907.29,0
710726,573,France,Male,52,8,0,2,0,1,178229.04,0
627195,568,Germany,Male,26,1,112930.28,2,1,0,22095.73,0
657957,602,Germany,Female,26,8,113674.2,1,1,0,197861.16,1
676117,603,France,Male,44,9,0,1,1,0,138328.24,0
607874,687,France,Male,38,0,144450.58,1,0,1,137276.83,0
796993,741,France,Male,52,1,171236.3,2,0,0,21834.4,1
649858,469,Spain,Male,37,9,96776.49,1,1,1,119890.86,0
811032,477,Germany,Female,58,8,145984.92,1,1,1,24564.7,0
679963,737,Germany,Male,43,8,96353.8,1,0,0,10209.8,0
579131,835,France,Male,25,7,0,2,1,1,83449.65,0
572428,717,Germany,Female,33,0,115777.23,1,1,1,81508.1,0
622461,562,France,Female,51,7,122822,2,0,0,32626.21,0
636105,758,Spain,Male,61,2,0,2,1,1,43982.41,0
583849,408,France,Male,40,3,0,2,0,0,124874.23,0
718780,650,Spain,Female,32,4,79450.09,1,1,1,118324.75,0
739271,582,Germany,Male,33,2,122394,1,1,1,22113.93,0
697129,706,Spain,Female,43,1,0,2,1,0,31962.77,0
763415,567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0
796617,720,France,Male,29,2,0,2,1,0,39925.52,0
626628,631,Spain,Female,31,2,88161.85,2,1,0,127630.88,0
765857,623,Spain,Male,41,2,142412.13,1,1,0,28778.98,0
742511,514,France,Male,35,3,121030.9,1,1,0,10008.68,0
786433,650,Germany,Female,35,3,165982.43,2,1,1,24482.16,0
685805,673,Spain,Female,35,6,0,2,1,0,98618.79,0
627971,504,France,Female,32,8,206663.75,1,0,0,16281.94,0
783025,723,Germany,Male,37,3,94661.53,2,1,0,121239.65,0
726289,645,France,Male,25,0,174400.36,1,1,0,42669.37,0
802118,664,Spain,Male,41,7,123428.69,1,1,1,164924.11,0
607990,760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0
695932,766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0
812279,634,France,Male,37,5,115345.86,2,0,0,168781.8,0
687558,640,Germany,Female,31,10,118613.34,1,1,0,168469.65,0
729065,784,Germany,Male,28,2,109960.06,2,1,1,170829.87,0
698902,547,Germany,Female,42,1,142703.4,1,1,0,86207.49,1
570192,608,Germany,Female,40,8,121729.42,1,0,0,61164.45,0
809265,547,France,Female,35,4,0,1,1,1,133287.73,0
745201,612,France,Female,43,4,139496.35,2,1,1,77128.23,0
580623,573,Spain,Male,28,8,0,2,0,0,77660.03,0
578156,615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0
631063,710,France,Female,33,2,0,2,1,0,72945.32,0
692577,674,Germany,Female,38,10,83727.68,1,1,0,45418.12,0
810910,702,Spain,Female,38,9,0,2,1,1,158527.45,0
723217,616,France,Male,37,9,0,1,1,0,111312.96,0
733111,688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0
610727,605,France,Male,36,7,128829.25,1,1,0,190588.59,0
792720,676,France,Male,33,6,171490.78,1,0,0,79099.64,0
723153,708,Spain,Male,33,3,0,2,1,0,138613.21,0
802823,745,Spain,Female,38,7,0,2,1,1,194230.82,0
756118,661,Spain,Male,20,8,0,1,1,0,110252.53,0
684934,726,France,Male,31,9,0,2,1,1,106117.3,0
776936,475,France,Male,40,7,160818.08,1,0,1,169642.13,1
729087,751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0
786463,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1
717498,775,France,Male,42,6,133970.22,2,0,1,187839.9,0
718406,540,France,Male,41,3,0,2,1,0,121098.65,0
799468,591,France,Female,34,3,96127.27,1,0,0,30972.06,0
626383,596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0
597385,573,Spain,Male,41,5,0,2,0,1,14479.29,0
570271,577,Spain,Male,31,6,0,1,1,1,196395.25,0
690330,830,Germany,Female,40,8,77701.64,1,0,1,19512.38,0
680611,663,France,Male,67,9,0,3,1,1,72318.77,0
810227,421,France,Male,34,2,0,2,1,1,96615.23,0
807194,718,Spain,Male,34,5,113922.44,2,1,0,30772.22,0
712199,655,Germany,Female,61,2,183997.7,2,1,1,161217.18,0
694995,712,France,Male,23,2,0,2,0,1,66795.78,0
723400,663,France,Male,28,4,0,2,1,1,123969.64,0
654772,640,France,Female,47,6,89799.46,2,0,1,13783.77,1
574743,577,Spain,Male,29,2,0,1,1,1,168924.41,0
807593,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0
686718,802,Germany,Male,37,9,115569.21,1,0,1,119782.89,0
695299,590,France,Female,45,2,81828.22,1,1,0,52167.97,0
722701,594,Germany,Male,18,1,132694.73,1,1,0,167689.56,0
799635,577,Spain,Male,51,2,108867,1,0,0,140800.66,1
742323,541,France,Male,39,7,0,2,1,0,19823.02,0
658435,781,France,Female,27,5,0,2,0,0,72969.9,0
586029,806,Germany,Male,34,2,96152.68,2,1,0,143711.02,0
772337,723,Germany,Female,49,0,153855.52,1,1,1,180862.26,1
807555,535,France,Male,45,2,0,2,1,0,125658.28,0
603378,768,France,Female,36,3,141334.95,1,0,1,125870.5,0
792862,653,Germany,Male,41,1,104584.11,1,1,0,15126.32,1
657349,803,Germany,Female,50,8,98173.02,1,0,0,22457.25,1
777614,545,Spain,Female,44,1,0,2,1,1,82614.89,0
653952,581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0
724336,513,Germany,Female,49,5,171601.27,1,1,0,126223.84,0
689594,731,France,Male,29,5,179539.2,1,0,0,112010.02,0
801920,727,Germany,Male,39,5,80615.46,2,0,0,180962.32,0
653347,560,Spain,Male,47,1,0,1,0,0,128882.66,1
749951,766,Germany,Male,27,5,126285.73,1,1,0,177614.17,1
648178,630,Germany,Female,23,4,137964.51,1,0,1,174570.55,0
738662,652,Germany,Male,41,9,159434.03,1,1,0,178373.93,0
640855,729,Germany,Male,40,5,113574.61,2,1,0,103396.08,0
584288,629,France,Female,33,6,0,2,1,1,59129.72,0
760988,667,Germany,Male,33,9,124573.33,2,0,0,683.37,0
569624,671,Germany,Female,31,6,105864.6,2,1,0,145567.34,0
597949,768,Germany,Female,47,5,104552.61,1,1,0,48137.08,1
604551,732,France,Female,35,3,0,2,1,0,90876.95,0
617476,546,France,Female,30,5,0,2,0,1,198543.09,0
645323,630,France,Male,55,2,0,1,1,1,106202.07,1
793311,765,Germany,Female,46,8,119492.88,2,0,1,166896.01,1
764153,704,France,Female,33,0,130499.09,2,1,1,74804.36,0
802560,470,Spain,Female,48,6,140576.11,1,1,1,116971.05,0
728608,688,Germany,Female,34,9,91025.58,2,0,1,163783,0
770474,685,France,Female,33,1,0,3,0,1,70221.13,1
724444,567,France,Female,38,1,125877.65,2,1,1,107841.77,0
753110,720,Spain,Male,64,3,45752.78,2,1,0,79623.28,1
711521,609,France,Male,39,3,121778.71,1,1,1,138399.67,0
632816,521,Germany,Female,49,2,127948.57,1,1,1,182765.14,0
693637,556,France,Female,30,7,0,2,1,1,186648.19,0
725509,662,Germany,Male,30,5,115286.68,2,1,1,149587.92,0
684645,704,Germany,Male,41,9,62078.21,2,1,0,129050.67,0
692235,750,France,Female,38,1,0,2,1,0,47764.99,0
777459,619,Spain,Female,32,4,175406.13,2,1,1,172792.43,1
656937,468,Spain,Male,26,1,131643.25,1,1,0,64436.16,0
610643,435,Germany,Male,44,3,151739.65,1,1,0,167461.5,0
777315,529,France,Male,43,6,93616.35,2,0,0,98348.66,0
611058,702,Germany,Female,60,5,138597.54,2,1,1,41536.59,1
630413,608,France,Female,41,5,0,2,1,1,72462.25,0
635942,576,France,Male,40,9,0,2,1,0,112465.19,1
648858,666,France,Female,27,1,85225.21,1,0,1,64511.44,0
810732,730,France,Female,36,8,148749.29,2,1,0,91830.75,0
705448,647,Germany,Male,52,7,130013.12,1,1,1,190806.36,1
730488,516,Spain,Female,27,1,0,1,0,1,112311.15,0
620443,711,France,Female,81,6,0,2,1,1,72276.24,0
741078,736,France,Male,54,7,111729.47,2,0,1,84920.49,0
753161,768,France,Female,36,5,180169.44,2,1,0,17348.56,0
711396,427,Spain,Male,40,8,0,2,1,1,82870.75,0
593499,686,Spain,Female,47,6,0,1,1,0,32080.69,1
579189,690,France,Female,42,5,0,2,0,1,120512.08,0
743545,647,Spain,Female,29,2,0,2,1,0,179032.68,0
791316,714,France,Male,35,3,0,2,1,1,95623.28,0
608246,736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1
676526,608,France,Female,34,4,88772.87,1,1,1,168822.01,0
813911,809,France,Female,39,5,0,1,1,0,77705.75,0
630195,745,France,Female,40,6,131184.67,1,1,1,49815.62,0
736250,781,France,Male,38,2,117810.79,1,0,1,65632.33,1
671334,527,France,Male,31,4,0,1,1,0,169361.89,0
574169,595,Germany,Female,32,0,92466.21,1,1,0,4721.3,0
718839,850,Germany,Female,38,2,102741.15,2,0,1,23974.85,0
762331,569,France,Male,37,9,178755.84,1,1,0,199929.17,0
606901,728,France,Male,43,7,0,2,1,0,40023.7,0
713559,473,Germany,Female,32,5,146602.25,2,1,1,72946.95,0
768881,738,France,Male,29,2,0,2,1,1,170421.13,0
743075,659,France,Male,35,6,0,2,1,1,58879.11,0
660980,597,Spain,Male,38,6,115702.67,2,1,1,25059.05,0
810942,445,Germany,Female,61,2,137655.31,1,0,1,29909.84,0
728362,671,France,Female,29,3,0,2,1,0,158043.11,0
683339,656,Spain,Female,34,6,59877.33,1,1,0,14032.62,1
685476,658,France,Male,31,5,100082.14,1,0,1,49809.88,0
663650,698,Germany,Male,52,10,107304.39,3,1,0,28806.32,1
617434,655,Spain,Male,38,9,0,1,0,1,90490.33,0
622470,772,Spain,Male,41,10,96032.22,1,1,1,75825.57,0
703682,681,Spain,Male,33,10,0,1,0,0,158336.36,0
727391,688,Germany,Male,29,9,144553.5,2,1,0,143454.95,0
711062,633,Germany,Male,40,5,86172.81,2,1,1,117279.49,0
567339,735,France,Male,73,9,0,1,1,1,114283.33,0
760662,521,Germany,Female,29,2,87212.8,1,1,1,994.86,0
605737,541,France,Male,36,5,0,2,1,0,124795.84,0
692977,612,Germany,Female,36,2,130700.92,2,0,0,77592.8,0
672082,562,France,Male,62,3,0,2,1,0,105986.01,0
600280,703,France,Female,32,6,0,2,0,0,33606.52,0
804052,710,Spain,Male,23,6,0,2,1,1,134188.11,0
576065,731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1
796838,703,Spain,Male,58,4,92930.92,1,0,1,85148.78,0
693526,618,France,Female,40,0,0,1,1,0,119059.13,0
748595,689,France,Female,29,1,77556.79,2,1,1,122998.26,0
679029,718,France,Male,33,7,102874.28,1,0,0,117841.06,0
753639,608,France,Male,37,5,146093.39,2,0,0,160593.41,0
604138,749,Spain,Male,34,2,0,1,0,0,174189.04,1
666095,753,Spain,Male,51,4,79811.72,2,0,1,68260.27,1
643487,630,Spain,Male,39,10,105473.74,1,0,0,58854.88,1
764033,693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1
747288,838,Spain,Female,40,6,61671.19,1,0,1,150659.35,1
790599,756,Germany,Female,39,5,149363.12,2,1,1,109098.39,0
737705,775,France,Female,27,4,152309.37,1,1,0,104112,0
737194,635,France,Female,33,5,0,2,1,0,122949.71,0
726776,705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0
804357,481,France,Male,40,3,0,1,1,1,32319.93,0
664432,727,Spain,Female,49,7,96296.78,1,1,0,190457.87,1
688984,595,France,Male,20,4,95830.43,1,1,0,177738.98,0
583026,535,France,Female,38,0,135919.33,1,1,0,80425.65,0
771668,578,France,Male,59,10,185966.64,1,0,0,9445.42,1
779904,597,France,Female,29,5,0,2,1,1,174825.57,0
784323,449,France,Female,21,7,0,2,0,0,175743.92,0
756277,850,Germany,Female,43,8,92244.83,2,1,0,54949.73,0
663312,494,France,Female,35,9,112727.06,2,1,0,183752.91,0
793197,676,France,Female,34,8,100359.54,1,0,0,46038.28,0
731463,818,Germany,Male,43,10,105301.5,1,1,1,78941.59,0
621768,712,Spain,Male,45,6,112994.65,1,0,0,198398.68,0
691323,672,Germany,Male,40,4,89025.88,2,1,0,188892.19,0
781326,636,France,Male,35,9,95478.17,1,0,0,169286.74,0
595640,698,France,Male,37,8,0,2,0,0,145004.39,0
814331,597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0
602030,717,France,Male,28,4,128206.79,1,1,1,54272.12,0
747974,614,France,Male,49,1,0,2,1,0,192440.54,0
611315,708,Germany,Female,23,4,71433.08,1,1,0,103697.57,0
636977,507,Germany,Male,36,9,118214.32,3,1,0,119110.03,1
690337,581,France,Female,27,5,102258.11,2,1,0,194681.6,0
680666,579,Spain,Female,39,2,151963.26,2,1,0,158948.63,0
679551,504,Spain,Female,46,2,163764.84,1,1,1,165122.55,1
778915,737,France,Female,32,7,128551.36,2,0,1,189402.71,0
568849,540,Spain,Female,31,10,118158.74,1,1,1,158027.57,0
747762,609,France,Male,32,7,118520.41,1,0,0,3815.48,0
753679,778,France,Male,24,4,0,2,1,1,162809.2,0
750049,621,France,Male,40,10,163823.37,1,0,0,89519.47,0
606097,665,Germany,Male,63,7,104469.58,1,1,1,25165.36,1
802368,608,France,Female,47,6,0,1,1,1,126012.57,0
767488,680,Spain,Male,36,7,0,2,1,0,20109.21,0
669946,663,Germany,Female,46,2,141726.88,1,1,1,58257.23,0
612103,627,Germany,Female,35,2,137852.96,1,1,1,172269.21,1
645353,607,France,Male,26,1,0,1,1,0,29818.2,0
650018,681,France,Female,43,8,154100.3,1,0,0,114659.81,0
659002,766,France,Female,45,6,0,2,0,0,147184.74,0
616028,694,France,Male,30,2,0,3,0,1,15039.41,0
660475,411,France,Female,54,9,0,1,0,1,76621.49,0
652615,742,France,Male,39,8,140004.96,1,1,1,92985.78,0
653572,673,Spain,Male,43,8,127132.96,1,0,1,6009.27,1
628059,529,France,Male,61,1,0,2,1,1,191370.97,0
703413,519,France,Female,38,7,125328.56,1,1,0,188225.67,0
610433,573,France,Male,35,9,0,2,1,0,11743.89,0
770548,453,Germany,Female,28,3,139986.65,1,1,0,136846.75,0
645637,798,Germany,Female,39,6,119787.76,1,1,1,164248.33,0
590888,693,Spain,Female,34,10,107556.06,2,0,0,154631.35,0
568326,637,France,Female,44,2,0,2,1,0,149665.65,0
655368,672,France,Male,47,1,0,1,0,0,91574.92,0
665579,597,France,Female,28,0,142705.95,1,1,0,127233.39,0
676091,543,France,Male,42,7,0,1,1,1,56650.47,0
716984,695,Spain,Female,56,4,0,2,1,0,84644.76,0
715078,584,France,Male,35,6,161613.94,2,1,1,148238.16,0
569452,652,Germany,Female,58,3,116353.2,2,0,1,193502.9,0
628863,601,France,Male,38,4,60013.81,1,1,1,38020.05,0
778192,628,Spain,Male,28,4,0,2,1,1,176750.81,0
793723,607,Germany,Male,32,9,144272.07,2,1,0,176580.63,0
798943,646,France,Female,46,8,0,2,1,0,133059.15,0
764708,572,France,Male,30,6,117696.67,1,1,0,100843.82,0
791040,801,Spain,Male,58,1,79954.61,2,1,1,30484.19,0
631512,597,France,Female,26,8,149989.39,1,1,0,42330.58,0
640106,613,France,Male,40,7,124339.9,1,0,0,193309.58,0
710315,529,Germany,Male,29,4,135759.4,1,0,0,112813.79,1
771535,794,Spain,Female,37,9,0,2,1,0,68008.85,0
611947,557,France,Male,34,3,83074,1,1,0,132673.22,0
670266,499,France,Female,28,4,141792.61,1,1,1,22001.91,0
609083,544,France,Female,26,6,0,1,1,0,100200.4,1
567923,739,France,Female,30,6,0,1,0,0,122604.44,0
788183,458,Germany,Female,43,1,106870.12,2,1,0,100564.37,0
735782,528,France,Male,31,9,120962.59,1,1,0,5419.31,0
774401,773,Spain,Male,51,4,0,2,0,0,123587.83,1
737971,646,France,Female,30,5,0,2,1,0,13935.32,0
758750,564,France,Male,31,0,110527.17,1,1,1,87060.77,0
611767,624,Germany,Female,52,0,133723.43,1,0,0,4859.59,1
643770,682,France,Female,52,5,112670.48,1,1,0,21085.17,1
744717,726,France,Female,44,2,0,2,1,1,26733.86,0
570681,560,France,Male,24,1,116084.32,1,1,0,89734.7,0
792650,382,Spain,Male,36,0,0,1,1,1,179540.73,1
605531,457,Spain,Female,38,6,0,2,1,0,173219.09,0
605339,673,France,Female,37,10,0,2,1,1,37411.35,0
672216,584,France,Female,40,4,82441.75,1,0,0,80852.11,0
812893,629,France,Female,39,10,0,2,1,1,43174.49,1
624180,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1
701364,724,France,Male,30,10,0,2,1,1,54265.55,0
762588,644,France,Male,31,5,0,2,1,1,41872.17,0
806318,676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1
712596,499,France,Male,31,4,0,1,1,0,25950.49,0
600399,598,France,Male,60,4,0,1,1,0,197727.14,1
576216,655,Germany,Female,37,4,108862.76,1,1,0,79555.08,1
620750,559,France,Male,28,3,141099.43,1,1,1,15607.27,0
623489,543,France,Female,67,0,128843.67,1,1,1,134612.48,0
667944,679,France,Male,39,0,86843.61,1,0,1,159830.58,0
584928,594,Germany,Female,32,4,120074.97,2,1,1,162961.79,0
779913,586,France,Male,27,5,130231.8,2,1,1,192427.16,0
644977,776,France,Female,31,5,0,2,1,0,92647.94,0
749679,699,France,Male,39,2,109724.38,1,1,1,180022.39,0
629010,847,Germany,Female,35,5,111743.43,1,1,1,183584.14,0
768465,582,Germany,Male,35,8,121309.17,2,1,1,28750.67,0
767781,648,France,Male,38,10,82697.28,1,1,0,74846.67,0
635364,618,France,Female,49,9,44301.43,3,1,1,89729.3,1
722004,543,France,Female,31,4,138317.94,1,0,0,61843.73,0
766044,642,Germany,Male,49,4,120688.61,1,1,0,24770.22,1
586680,462,France,Male,27,4,176913.52,1,1,0,80587.27,0
635388,640,Spain,Male,47,6,89047.14,1,1,0,116286.25,0
655175,740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1
639133,773,France,Female,50,4,0,2,1,0,129372.94,0
799653,583,Germany,Female,32,7,94753.55,2,1,1,18149.03,0
723872,589,Spain,Female,46,10,0,2,0,1,168369.37,0
775627,509,France,Male,35,8,0,2,0,1,67431.28,0
630704,612,Germany,Male,32,9,106520.73,2,1,0,177092.16,0
815534,505,Spain,Male,37,0,134006.39,1,1,1,93736.69,0
697249,546,Germany,Female,25,3,132837.7,1,1,0,131647.31,0
681316,681,France,Female,41,0,120549.29,2,1,0,175722.31,0
682523,762,France,Male,20,1,139432.55,1,1,1,85606.83,0
650244,786,Spain,Male,29,7,80895.44,2,1,0,64945.57,0
648638,629,Spain,Male,34,6,0,2,1,0,190347.72,0
795747,787,Spain,Female,39,7,171646.76,1,0,1,100791.36,0
607330,713,Spain,Male,42,0,109121.71,1,0,1,167873.49,0
624013,541,France,Female,39,6,109844.81,1,1,0,25289.23,0
800805,451,France,Female,31,7,140931.82,1,0,1,20388.77,0
667321,644,Spain,Male,49,10,0,2,1,1,145089.64,0
601116,686,France,Male,32,6,0,2,1,1,179093.26,0
622033,847,Germany,Female,41,3,101543.51,4,1,0,16025.17,1
758451,765,Germany,Male,37,7,102708.77,1,1,0,9087.81,0
688689,678,Germany,Female,37,8,149000.91,2,1,1,21472.42,0
652674,539,France,Male,20,0,83459.86,1,1,1,146752.67,0
806327,800,France,Female,40,3,75893.11,2,1,0,132562.23,0
649618,799,Germany,Female,39,7,167395.6,2,0,1,139537.43,0
677117,629,France,Female,61,6,0,2,1,1,133672.61,0
751445,734,Germany,Female,52,6,71283.09,2,0,1,38984.37,0
749669,542,France,Female,31,3,0,2,1,1,115217.59,0
656351,414,Spain,Male,60,3,0,2,1,1,93844.82,0
667438,675,France,Female,38,1,104016.88,1,0,0,22068.83,1
682273,683,France,Female,38,5,127616.56,1,1,0,123846.07,0
580912,748,France,Male,32,5,154737.88,2,1,1,172638.13,0
785183,596,Spain,Male,29,2,0,2,1,1,1591.19,0
705383,642,France,Male,35,4,125476.31,1,1,1,91775.51,0
712903,499,France,Female,21,3,176511.08,1,1,1,153920.22,0
774285,649,Spain,Female,47,8,110783.28,1,1,1,71420.16,0
583138,739,France,Male,42,2,141642.92,2,1,0,172149.76,0
740160,616,France,Male,31,1,0,2,1,1,54706.75,0
793425,560,Spain,Female,33,9,0,1,0,1,183358.21,0
749265,427,Germany,Male,42,1,75681.52,1,1,1,57098,0
623989,435,France,Male,54,3,0,1,1,0,156910.46,1
604832,633,France,Male,29,7,0,1,1,1,130224.73,0
584580,443,France,Male,35,6,161111.45,1,0,0,13946.66,0
573854,727,France,Male,62,5,0,2,0,1,38652.96,0
614847,674,France,Female,45,6,72494.69,1,0,1,140041.78,0
679966,661,France,Female,31,3,133964.3,1,1,1,166187.1,0
799435,619,Spain,Male,34,1,0,1,1,0,139919.38,0
752186,562,France,Female,27,3,0,2,1,0,28137.03,0
705544,633,France,Male,61,3,157201.48,1,0,1,50368.63,0
713632,551,Spain,Female,48,5,95679.29,1,0,0,94978.1,0
586523,720,Germany,Female,29,7,106230.92,1,1,1,69903.93,1
609176,688,France,Female,32,5,0,2,0,1,177607.77,0
769308,635,Germany,Female,36,9,81231.85,2,1,0,196731.08,0
676810,561,France,Female,31,1,81480.27,2,1,1,65234.6,0
634591,850,France,Male,33,8,73059.38,1,1,1,186281,0
